dataset,state,year,number_of_rows,column,noise_type,proportion
taxes_1040,AL,2023,3228237,first_name,use_nickname,0.5810970508051299
taxes_1040,AL,2024,3297829,first_name,use_nickname,0.5784520664958674
taxes_1040,AL,2025,3372020,first_name,use_nickname,0.5758548288562938
taxes_1040,AL,2026,3438670,first_name,use_nickname,0.573841921440557
taxes_1040,AL,2027,3506850,first_name,use_nickname,0.5709283259905613
taxes_1040,AL,2028,3573702,first_name,use_nickname,0.5684833262538399
taxes_1040,AL,2029,3637178,first_name,use_nickname,0.5658755221768085
taxes_1040,AL,2030,3698660,first_name,use_nickname,0.5635673460117989
taxes_1040,AL,2031,3760932,first_name,use_nickname,0.5611749959850377
taxes_1040,AL,2032,3824538,first_name,use_nickname,0.5588748235734616
taxes_1040,AL,2033,3884686,first_name,use_nickname,0.5566359803598026
taxes_1040,AL,2034,3945595,first_name,use_nickname,0.5543812783623255
taxes_1040,AL,2035,4005098,first_name,use_nickname,0.5517887452441863
taxes_1040,AL,2036,4063105,first_name,use_nickname,0.5495632035106156
taxes_1040,AL,2037,4121833,first_name,use_nickname,0.5469886819771689
taxes_1040,AL,2038,4179692,first_name,use_nickname,0.5451705532369371
taxes_1040,AL,2039,4236542,first_name,use_nickname,0.5432210987168309
taxes_1040,AL,2040,4290457,first_name,use_nickname,0.5411297677613364
taxes_1040,AR,2018,1811180,first_name,use_nickname,0.5880652392362989
taxes_1040,AR,2019,1846051,first_name,use_nickname,0.5873418448352727
taxes_1040,AR,2020,1880488,first_name,use_nickname,0.5859181233807395
taxes_1040,AR,2021,1915377,first_name,use_nickname,0.58402445053898
taxes_1040,AR,2022,1952587,first_name,use_nickname,0.581783039628964
taxes_1040,AR,2023,1988000,first_name,use_nickname,0.5800060362173038
taxes_1040,AR,2024,2026034,first_name,use_nickname,0.5780431128006737
taxes_1040,AR,2025,2064772,first_name,use_nickname,0.5757444405483996
taxes_1040,AR,2026,2101717,first_name,use_nickname,0.573323620639696
taxes_1040,AR,2027,2137629,first_name,use_nickname,0.5709540804321049
taxes_1040,AR,2028,2175248,first_name,use_nickname,0.5691153376534538
taxes_1040,AR,2029,2209484,first_name,use_nickname,0.5664589560277422
taxes_1040,AR,2030,2244888,first_name,use_nickname,0.5639782474671342
taxes_1040,AR,2031,2279667,first_name,use_nickname,0.5617732765355642
taxes_1040,AR,2032,2316657,first_name,use_nickname,0.5597319758600432
taxes_1040,AR,2033,2352046,first_name,use_nickname,0.5571680996034941
taxes_1040,AR,2034,2385934,first_name,use_nickname,0.5550966623552873
taxes_1040,AR,2035,2420614,first_name,use_nickname,0.5530101040479812
taxes_1040,AR,2036,2453066,first_name,use_nickname,0.5508396431241557
taxes_1040,AR,2037,2485699,first_name,use_nickname,0.5489992955703809
taxes_1040,AR,2038,2521773,first_name,use_nickname,0.5464040577799826
taxes_1040,AR,2039,2555587,first_name,use_nickname,0.5450301633245122
taxes_1040,AR,2040,2591407,first_name,use_nickname,0.5425211091889464
taxes_1040,AZ,2018,4349950,first_name,use_nickname,0.5899808043770618
taxes_1040,AZ,2019,4513783,first_name,use_nickname,0.5880014613019722
taxes_1040,AZ,2020,4668096,first_name,use_nickname,0.5855175214905606
taxes_1040,AZ,2021,4813466,first_name,use_nickname,0.5831332349703935
taxes_1040,AZ,2022,4952724,first_name,use_nickname,0.5806019071525084
taxes_1040,AZ,2023,5086438,first_name,use_nickname,0.5783339932581504
taxes_1040,AZ,2024,5217750,first_name,use_nickname,0.5760785779311006
taxes_1040,AZ,2025,5350964,first_name,use_nickname,0.5734278907501527
taxes_1040,AZ,2026,5474091,first_name,use_nickname,0.5708595271799464
taxes_1040,AZ,2027,5591511,first_name,use_nickname,0.5689596246882104
taxes_1040,AZ,2028,5711601,first_name,use_nickname,0.5664490569281713
taxes_1040,AZ,2029,5827134,first_name,use_nickname,0.5640273589040513
taxes_1040,AZ,2030,5937283,first_name,use_nickname,0.561850934173089
taxes_1040,AZ,2031,6046395,first_name,use_nickname,0.5592474524075917
taxes_1040,AZ,2032,6157644,first_name,use_nickname,0.5568751619937755
taxes_1040,AZ,2033,6265724,first_name,use_nickname,0.5548200016470562
taxes_1040,AZ,2034,6376284,first_name,use_nickname,0.5525945833027512
taxes_1040,AZ,2035,6477764,first_name,use_nickname,0.5505679120140838
taxes_1040,AZ,2036,6582633,first_name,use_nickname,0.548285617624437
taxes_1040,AZ,2037,6683807,first_name,use_nickname,0.5464179321754802
taxes_1040,AZ,2038,6789316,first_name,use_nickname,0.5442101973159005
taxes_1040,AZ,2039,6888739,first_name,use_nickname,0.542167296511016
taxes_1040,AZ,2040,6988690,first_name,use_nickname,0.5401113799581896
taxes_1040,CA,2018,23302040,first_name,use_nickname,0.5889025166895259
taxes_1040,CA,2019,23893358,first_name,use_nickname,0.585945684152056
taxes_1040,CA,2020,24445734,first_name,use_nickname,0.5830129297815316
taxes_1040,CA,2021,24986614,first_name,use_nickname,0.5802448463005031
taxes_1040,CA,2022,25515488,first_name,use_nickname,0.5777093113014339
taxes_1040,CA,2023,26027827,first_name,use_nickname,0.5751961160645489
taxes_1040,CA,2024,26520073,first_name,use_nickname,0.5727016663943572
taxes_1040,CA,2025,27058538,first_name,use_nickname,0.5701907841436222
taxes_1040,CA,2026,27538906,first_name,use_nickname,0.5678108999682122
taxes_1040,CA,2027,28016974,first_name,use_nickname,0.5656447052419008
taxes_1040,CA,2028,28480962,first_name,use_nickname,0.5632295355753784
taxes_1040,CA,2029,28941074,first_name,use_nickname,0.5610863992124134
taxes_1040,CA,2030,29405212,first_name,use_nickname,0.5588651766904452
taxes_1040,CA,2031,29864091,first_name,use_nickname,0.5565460874064441
taxes_1040,CA,2032,30315997,first_name,use_nickname,0.554451103818225
taxes_1040,CA,2033,30758704,first_name,use_nickname,0.5523194345249397
taxes_1040,CA,2034,31204143,first_name,use_nickname,0.5501475557268148
taxes_1040,CA,2035,31653206,first_name,use_nickname,0.548073108297466
taxes_1040,CA,2036,32090158,first_name,use_nickname,0.545970481042817
taxes_1040,CA,2037,32518548,first_name,use_nickname,0.5439671230093054
taxes_1040,CA,2038,32952931,first_name,use_nickname,0.5419278485425166
taxes_1040,CA,2039,33385276,first_name,use_nickname,0.5399672897716946
taxes_1040,CA,2040,33810039,first_name,use_nickname,0.5379684714353627
taxes_1040,CO,2018,3335855,first_name,use_nickname,0.5890822592708616
taxes_1040,CO,2019,3451795,first_name,use_nickname,0.5867602218555853
taxes_1040,CO,2020,3563574,first_name,use_nickname,0.5840181795018148
taxes_1040,CO,2021,3670328,first_name,use_nickname,0.5813785579926372
taxes_1040,CO,2022,3769500,first_name,use_nickname,0.5789396471680595
taxes_1040,CO,2023,3862026,first_name,use_nickname,0.5763669120818969
taxes_1040,CO,2024,3953433,first_name,use_nickname,0.5740223749839696
taxes_1040,CO,2025,4052649,first_name,use_nickname,0.5715387639047941
taxes_1040,CO,2026,4139040,first_name,use_nickname,0.5689140477018826
taxes_1040,CO,2027,4221759,first_name,use_nickname,0.5666360869959655
taxes_1040,CO,2028,4306979,first_name,use_nickname,0.5647192614591341
taxes_1040,CO,2029,4386544,first_name,use_nickname,0.5623805437720447
taxes_1040,CO,2030,4467273,first_name,use_nickname,0.5601155335704803
taxes_1040,CO,2031,4546256,first_name,use_nickname,0.5580572233503789
taxes_1040,CO,2032,4624798,first_name,use_nickname,0.5555509667665485
taxes_1040,CO,2033,4698779,first_name,use_nickname,0.5534967701183648
taxes_1040,CO,2034,4778167,first_name,use_nickname,0.5513666642459336
taxes_1040,CO,2035,4856684,first_name,use_nickname,0.5493956370231211
taxes_1040,CO,2036,4931416,first_name,use_nickname,0.5468909943918745
taxes_1040,CO,2037,5006296,first_name,use_nickname,0.5448083772913148
taxes_1040,CO,2038,5077191,first_name,use_nickname,0.5427964006081315
taxes_1040,CO,2039,5148959,first_name,use_nickname,0.5409780889690518
taxes_1040,CO,2040,5221842,first_name,use_nickname,0.5389188336223119
taxes_1040,CT,2018,2141821,first_name,use_nickname,0.5982119887703033
taxes_1040,CT,2019,2222241,first_name,use_nickname,0.5946231754341675
taxes_1040,CT,2020,2296530,first_name,use_nickname,0.5914771416005887
taxes_1040,CT,2021,2363147,first_name,use_nickname,0.5881987028314363
taxes_1040,CT,2022,2428689,first_name,use_nickname,0.5853623086364701
taxes_1040,CT,2023,2488415,first_name,use_nickname,0.582294753889524
taxes_1040,CT,2024,2545599,first_name,use_nickname,0.5795190051536004
taxes_1040,CT,2025,2604004,first_name,use_nickname,0.5764634002098307
taxes_1040,CT,2026,2656892,first_name,use_nickname,0.5735750643985529
taxes_1040,CT,2027,2709825,first_name,use_nickname,0.5707874124712851
taxes_1040,CT,2028,2759220,first_name,use_nickname,0.5684041142061887
taxes_1040,CT,2029,2808971,first_name,use_nickname,0.5659634791530421
taxes_1040,CT,2030,2856954,first_name,use_nickname,0.5637707152442777
taxes_1040,CT,2031,2903006,first_name,use_nickname,0.5612844065771824
taxes_1040,CT,2032,2952708,first_name,use_nickname,0.5591490929682177
taxes_1040,CT,2033,2998368,first_name,use_nickname,0.5563376476803381
taxes_1040,CT,2034,3041107,first_name,use_nickname,0.5542435698579498
taxes_1040,CT,2035,3086007,first_name,use_nickname,0.5522288186643777
taxes_1040,CT,2036,3130890,first_name,use_nickname,0.5501467633803807
taxes_1040,CT,2037,3176292,first_name,use_nickname,0.5479153050160376
taxes_1040,CT,2038,3218527,first_name,use_nickname,0.545259679350212
taxes_1040,CT,2039,3264607,first_name,use_nickname,0.5435125881920856
taxes_1040,CT,2040,3307457,first_name,use_nickname,0.5413706058763575
taxes_1040,DC,2018,380588,first_name,use_nickname,0.5984923329164346
taxes_1040,DC,2019,396772,first_name,use_nickname,0.5927736836268689
taxes_1040,DC,2020,411279,first_name,use_nickname,0.5873579735410756
taxes_1040,DC,2021,424439,first_name,use_nickname,0.582896482180007
taxes_1040,DC,2022,437931,first_name,use_nickname,0.5799520929096136
taxes_1040,DC,2023,450421,first_name,use_nickname,0.5751929861174323
taxes_1040,DC,2024,462385,first_name,use_nickname,0.5723693458914109
taxes_1040,DC,2025,474199,first_name,use_nickname,0.5692799858287344
taxes_1040,DC,2026,487009,first_name,use_nickname,0.5655952970068315
taxes_1040,DC,2027,497276,first_name,use_nickname,0.5632606439884491
taxes_1040,DC,2028,508330,first_name,use_nickname,0.5616095843251431
taxes_1040,DC,2029,519153,first_name,use_nickname,0.5585906274258263
taxes_1040,DC,2030,529080,first_name,use_nickname,0.55684584561881
taxes_1040,DC,2031,539434,first_name,use_nickname,0.5544441025222734
taxes_1040,DC,2032,551492,first_name,use_nickname,0.5520569654682208
taxes_1040,DC,2033,561346,first_name,use_nickname,0.5496538676680692
taxes_1040,DC,2034,570974,first_name,use_nickname,0.5478235436289568
taxes_1040,DC,2035,581370,first_name,use_nickname,0.5449249187264564
taxes_1040,DC,2036,591113,first_name,use_nickname,0.5428640547577197
taxes_1040,DC,2037,601065,first_name,use_nickname,0.5397353031702062
taxes_1040,DC,2038,610147,first_name,use_nickname,0.5385685744582863
taxes_1040,DC,2039,620789,first_name,use_nickname,0.5373017240962711
taxes_1040,DC,2040,628938,first_name,use_nickname,0.535569483796495
taxes_1040,DE,2018,571825,first_name,use_nickname,0.5978017750185809
taxes_1040,DE,2019,586572,first_name,use_nickname,0.5954801797562789
taxes_1040,DE,2020,600959,first_name,use_nickname,0.5928890323632727
taxes_1040,DE,2021,614736,first_name,use_nickname,0.5893847114859061
taxes_1040,DE,2022,627858,first_name,use_nickname,0.5871582427873818
taxes_1040,DE,2023,639281,first_name,use_nickname,0.5845285562999682
taxes_1040,DE,2024,651522,first_name,use_nickname,0.5820233238478516
taxes_1040,DE,2025,665388,first_name,use_nickname,0.578525612124054
taxes_1040,DE,2026,677168,first_name,use_nickname,0.5758895872220778
taxes_1040,DE,2027,687235,first_name,use_nickname,0.5736509345420416
taxes_1040,DE,2028,701327,first_name,use_nickname,0.5705954568981374
taxes_1040,DE,2029,714104,first_name,use_nickname,0.5674383563178472
taxes_1040,DE,2030,725249,first_name,use_nickname,0.5646143600335884
taxes_1040,DE,2031,737959,first_name,use_nickname,0.5624269098960782
taxes_1040,DE,2032,748329,first_name,use_nickname,0.5608789716822413
taxes_1040,DE,2033,760680,first_name,use_nickname,0.5586567281905663
taxes_1040,DE,2034,772830,first_name,use_nickname,0.5561598281640205
taxes_1040,DE,2035,783255,first_name,use_nickname,0.553748140771524
taxes_1040,DE,2036,793441,first_name,use_nickname,0.5508336473663448
taxes_1040,DE,2037,803534,first_name,use_nickname,0.5488504531233277
taxes_1040,DE,2038,815339,first_name,use_nickname,0.5470644725690786
taxes_1040,DE,2039,827400,first_name,use_nickname,0.5444162436548223
taxes_1040,DE,2040,836430,first_name,use_nickname,0.541924608156092
taxes_1040,FL,2018,12142403,first_name,use_nickname,0.6050780063880271
taxes_1040,FL,2019,12696692,first_name,use_nickname,0.6007842830242712
taxes_1040,FL,2020,13204257,first_name,use_nickname,0.5968016223858714
taxes_1040,FL,2021,13672350,first_name,use_nickname,0.5930637381284124
taxes_1040,FL,2022,14105673,first_name,use_nickname,0.5895932083495768
taxes_1040,FL,2023,14516371,first_name,use_nickname,0.5865748402269411
taxes_1040,FL,2024,14915450,first_name,use_nickname,0.5833972826833921
taxes_1040,FL,2025,15319872,first_name,use_nickname,0.5801236459416893
taxes_1040,FL,2026,15687681,first_name,use_nickname,0.5771913006135196
taxes_1040,FL,2027,16036863,first_name,use_nickname,0.5744617260869536
taxes_1040,FL,2028,16382397,first_name,use_nickname,0.5717790259874669
taxes_1040,FL,2029,16717879,first_name,use_nickname,0.5689926933913088
taxes_1040,FL,2030,17044150,first_name,use_nickname,0.5662393255163796
taxes_1040,FL,2031,17362816,first_name,use_nickname,0.5639467123305344
taxes_1040,FL,2032,17676195,first_name,use_nickname,0.5613324587107124
taxes_1040,FL,2033,17981584,first_name,use_nickname,0.5588694522128862
taxes_1040,FL,2034,18279237,first_name,use_nickname,0.5564727346114063
taxes_1040,FL,2035,18582115,first_name,use_nickname,0.5542981517442982
taxes_1040,FL,2036,18874387,first_name,use_nickname,0.5520705387676962
taxes_1040,FL,2037,19166414,first_name,use_nickname,0.5497757170433656
taxes_1040,FL,2038,19448288,first_name,use_nickname,0.5476030589427717
taxes_1040,FL,2039,19735649,first_name,use_nickname,0.5453444171002433
taxes_1040,FL,2040,20017214,first_name,use_nickname,0.543295085919549
taxes_1040,GA,2018,6182594,first_name,use_nickname,0.5857780730871217
taxes_1040,GA,2019,6323864,first_name,use_nickname,0.5839847283243282
taxes_1040,GA,2020,6461208,first_name,use_nickname,0.5819956577779264
taxes_1040,GA,2021,6601626,first_name,use_nickname,0.579794280984715
taxes_1040,GA,2022,6736405,first_name,use_nickname,0.577965250010948
taxes_1040,GA,2023,6876844,first_name,use_nickname,0.5755696944703123
taxes_1040,GA,2024,7010652,first_name,use_nickname,0.5735400929899245
taxes_1040,GA,2025,7155970,first_name,use_nickname,0.571198733365288
taxes_1040,GA,2026,7291320,first_name,use_nickname,0.5689496552064647
taxes_1040,GA,2027,7430265,first_name,use_nickname,0.5667271624901669
taxes_1040,GA,2028,7564330,first_name,use_nickname,0.564401738157907
taxes_1040,GA,2029,7698489,first_name,use_nickname,0.562175122936462
taxes_1040,GA,2030,7828834,first_name,use_nickname,0.5598621710461609
taxes_1040,GA,2031,7963253,first_name,use_nickname,0.5577366435550899
taxes_1040,GA,2032,8091602,first_name,use_nickname,0.5554781364679083
taxes_1040,GA,2033,8226698,first_name,use_nickname,0.5532925847040939
taxes_1040,GA,2034,8354627,first_name,use_nickname,0.5510153834515892
taxes_1040,GA,2035,8484962,first_name,use_nickname,0.5489060528497358
taxes_1040,GA,2036,8613906,first_name,use_nickname,0.5469293488923608
taxes_1040,GA,2037,8738302,first_name,use_nickname,0.5446640548701567
taxes_1040,GA,2038,8864966,first_name,use_nickname,0.5423834676861705
taxes_1040,GA,2039,8997330,first_name,use_nickname,0.5404587805493407
taxes_1040,GA,2040,9122530,first_name,use_nickname,0.538553339917764
taxes_1040,HI,2018,838643,first_name,use_nickname,0.5986778641209668
taxes_1040,HI,2019,866744,first_name,use_nickname,0.5947915416778196
taxes_1040,HI,2020,894558,first_name,use_nickname,0.5911813431884797
taxes_1040,HI,2021,921834,first_name,use_nickname,0.5883825070457371
taxes_1040,HI,2022,946424,first_name,use_nickname,0.586230907077589
taxes_1040,HI,2023,970492,first_name,use_nickname,0.5817523482934429
taxes_1040,HI,2024,994770,first_name,use_nickname,0.5791710646682148
taxes_1040,HI,2025,1018923,first_name,use_nickname,0.5765597596678061
taxes_1040,HI,2026,1040530,first_name,use_nickname,0.5735980702142177
taxes_1040,HI,2027,1062449,first_name,use_nickname,0.5711474150759236
taxes_1040,HI,2028,1083109,first_name,use_nickname,0.5683527696658416
taxes_1040,HI,2029,1105427,first_name,use_nickname,0.5653969009260675
taxes_1040,HI,2030,1124024,first_name,use_nickname,0.5629070197789371
taxes_1040,HI,2031,1146260,first_name,use_nickname,0.5602245563833685
taxes_1040,HI,2032,1166022,first_name,use_nickname,0.558245899305502
taxes_1040,HI,2033,1184949,first_name,use_nickname,0.5564838655503317
taxes_1040,HI,2034,1204500,first_name,use_nickname,0.5538613532586135
taxes_1040,HI,2035,1226115,first_name,use_nickname,0.551772060532658
taxes_1040,HI,2036,1244586,first_name,use_nickname,0.5497426453455205
taxes_1040,HI,2037,1264020,first_name,use_nickname,0.5474233002642364
taxes_1040,HI,2038,1282313,first_name,use_nickname,0.544547236127217
taxes_1040,HI,2039,1300764,first_name,use_nickname,0.5431062052762838
taxes_1040,HI,2040,1319974,first_name,use_nickname,0.5408439863209427
taxes_1040,IA,2018,1930729,first_name,use_nickname,0.5888423491852042
taxes_1040,IA,2019,1978308,first_name,use_nickname,0.5881536140985124
taxes_1040,IA,2020,2028874,first_name,use_nickname,0.5862034803541275
taxes_1040,IA,2021,2078206,first_name,use_nickname,0.5840744372790763
taxes_1040,IA,2022,2126963,first_name,use_nickname,0.5821633944737168
taxes_1040,IA,2023,2174308,first_name,use_nickname,0.580417769699601
taxes_1040,IA,2024,2220663,first_name,use_nickname,0.5781422034770697
taxes_1040,IA,2025,2269707,first_name,use_nickname,0.575620553666178
taxes_1040,IA,2026,2316458,first_name,use_nickname,0.573322719427678
taxes_1040,IA,2027,2357512,first_name,use_nickname,0.5716577476593968
taxes_1040,IA,2028,2401131,first_name,use_nickname,0.5691243001735432
taxes_1040,IA,2029,2444202,first_name,use_nickname,0.5664061317354294
taxes_1040,IA,2030,2489121,first_name,use_nickname,0.5645852491702894
taxes_1040,IA,2031,2530277,first_name,use_nickname,0.5617349404828009
taxes_1040,IA,2032,2573931,first_name,use_nickname,0.5592597470561566
taxes_1040,IA,2033,2616078,first_name,use_nickname,0.5569830104454072
taxes_1040,IA,2034,2656028,first_name,use_nickname,0.5545423466921282
taxes_1040,IA,2035,2698567,first_name,use_nickname,0.5524602501994577
taxes_1040,IA,2036,2736877,first_name,use_nickname,0.5499841607788731
taxes_1040,IA,2037,2778854,first_name,use_nickname,0.5476433810484466
taxes_1040,IA,2038,2820960,first_name,use_nickname,0.5454164539731156
taxes_1040,IA,2039,2859427,first_name,use_nickname,0.5430073927398741
taxes_1040,IA,2040,2898052,first_name,use_nickname,0.541159371881526
taxes_1040,ID,2018,1061109,first_name,use_nickname,0.5827280703490405
taxes_1040,ID,2019,1099778,first_name,use_nickname,0.5817701390644293
taxes_1040,ID,2020,1135228,first_name,use_nickname,0.5811202683513796
taxes_1040,ID,2021,1171331,first_name,use_nickname,0.5788637029157429
taxes_1040,ID,2022,1207257,first_name,use_nickname,0.5773575966012208
taxes_1040,ID,2023,1240546,first_name,use_nickname,0.5757755053016979
taxes_1040,ID,2024,1269912,first_name,use_nickname,0.5742610511594504
taxes_1040,ID,2025,1300554,first_name,use_nickname,0.5718147804704764
taxes_1040,ID,2026,1331127,first_name,use_nickname,0.5701484531528547
taxes_1040,ID,2027,1362453,first_name,use_nickname,0.5679153702916725
taxes_1040,ID,2028,1390881,first_name,use_nickname,0.5653035737780586
taxes_1040,ID,2029,1418895,first_name,use_nickname,0.5639360206357764
taxes_1040,ID,2030,1445636,first_name,use_nickname,0.5612491664568398
taxes_1040,ID,2031,1473247,first_name,use_nickname,0.5591614983773936
taxes_1040,ID,2032,1500900,first_name,use_nickname,0.5559784129522287
taxes_1040,ID,2033,1527861,first_name,use_nickname,0.5538573207903075
taxes_1040,ID,2034,1554572,first_name,use_nickname,0.5512198856019535
taxes_1040,ID,2035,1580564,first_name,use_nickname,0.5495013172513102
taxes_1040,ID,2036,1606036,first_name,use_nickname,0.5478781297554974
taxes_1040,ID,2037,1632671,first_name,use_nickname,0.5456151300537585
taxes_1040,ID,2038,1656641,first_name,use_nickname,0.543481055943925
taxes_1040,ID,2039,1681666,first_name,use_nickname,0.5415962503850349
taxes_1040,ID,2040,1705244,first_name,use_nickname,0.5396822976653195
taxes_1040,IL,2018,7699968,first_name,use_nickname,0.5909898586591529
taxes_1040,IL,2019,7908693,first_name,use_nickname,0.5886556729411547
taxes_1040,IL,2020,8114232,first_name,use_nickname,0.5861190559993847
taxes_1040,IL,2021,8308460,first_name,use_nickname,0.5836642410266163
taxes_1040,IL,2022,8490535,first_name,use_nickname,0.5810341751138179
taxes_1040,IL,2023,8674513,first_name,use_nickname,0.5785542081728392
taxes_1040,IL,2024,8847769,first_name,use_nickname,0.5762812071608108
taxes_1040,IL,2025,9036256,first_name,use_nickname,0.5737294295336476
taxes_1040,IL,2026,9204261,first_name,use_nickname,0.5714527217339882
taxes_1040,IL,2027,9369003,first_name,use_nickname,0.5691936484597134
taxes_1040,IL,2028,9536546,first_name,use_nickname,0.5663845169938886
taxes_1040,IL,2029,9699149,first_name,use_nickname,0.5642319754032029
taxes_1040,IL,2030,9855279,first_name,use_nickname,0.5618490354255826
taxes_1040,IL,2031,10014430,first_name,use_nickname,0.5596467297689434
taxes_1040,IL,2032,10166987,first_name,use_nickname,0.5573296198765672
taxes_1040,IL,2033,10320338,first_name,use_nickname,0.5550968388826025
taxes_1040,IL,2034,10475031,first_name,use_nickname,0.5527122545031131
taxes_1040,IL,2035,10630051,first_name,use_nickname,0.5503933141995273
taxes_1040,IL,2036,10781938,first_name,use_nickname,0.5484534413015545
taxes_1040,IL,2037,10931021,first_name,use_nickname,0.5463484152120831
taxes_1040,IL,2038,11079511,first_name,use_nickname,0.5442489293976963
taxes_1040,IL,2039,11232653,first_name,use_nickname,0.5422665509207842
taxes_1040,IL,2040,11375670,first_name,use_nickname,0.5399663492348143
taxes_1040,IN,2018,3998916,first_name,use_nickname,0.587719271922691
taxes_1040,IN,2019,4113629,first_name,use_nickname,0.5860676789277789
taxes_1040,IN,2020,4223626,first_name,use_nickname,0.5845766173425393
taxes_1040,IN,2021,4330069,first_name,use_nickname,0.5827105757437122
taxes_1040,IN,2022,4433983,first_name,use_nickname,0.5806880630800795
taxes_1040,IN,2023,4538233,first_name,use_nickname,0.5781016532205376
taxes_1040,IN,2024,4635188,first_name,use_nickname,0.5759099738780822
taxes_1040,IN,2025,4740964,first_name,use_nickname,0.5734637512539644
taxes_1040,IN,2026,4834388,first_name,use_nickname,0.5712965115749915
taxes_1040,IN,2027,4929779,first_name,use_nickname,0.5694551419039271
taxes_1040,IN,2028,5018460,first_name,use_nickname,0.5668035612518582
taxes_1040,IN,2029,5109634,first_name,use_nickname,0.564744559003639
taxes_1040,IN,2030,5195842,first_name,use_nickname,0.5625950519665532
taxes_1040,IN,2031,5285477,first_name,use_nickname,0.5599135139553156
taxes_1040,IN,2032,5373213,first_name,use_nickname,0.5574668266454355
taxes_1040,IN,2033,5451297,first_name,use_nickname,0.5552984913498568
taxes_1040,IN,2034,5537674,first_name,use_nickname,0.5533704223108836
taxes_1040,IN,2035,5618924,first_name,use_nickname,0.5511338113845284
taxes_1040,IN,2036,5702734,first_name,use_nickname,0.5488609498531757
taxes_1040,IN,2037,5779636,first_name,use_nickname,0.5466408265157183
taxes_1040,IN,2038,5862327,first_name,use_nickname,0.5445654942141577
taxes_1040,IN,2039,5941950,first_name,use_nickname,0.5425686853642323
taxes_1040,IN,2040,6021436,first_name,use_nickname,0.5406084196527207
taxes_1040,KS,2018,1745624,first_name,use_nickname,0.5843698299290111
taxes_1040,KS,2019,1791339,first_name,use_nickname,0.58273838731809
taxes_1040,KS,2020,1837833,first_name,use_nickname,0.5807649552489264
taxes_1040,KS,2021,1884913,first_name,use_nickname,0.5795402758641911
taxes_1040,KS,2022,1932098,first_name,use_nickname,0.5782222226822863
taxes_1040,KS,2023,1976802,first_name,use_nickname,0.5759109915914694
taxes_1040,KS,2024,2022365,first_name,use_nickname,0.5743251094634253
taxes_1040,KS,2025,2067007,first_name,use_nickname,0.5717774540676447
taxes_1040,KS,2026,2109313,first_name,use_nickname,0.5697532798593665
taxes_1040,KS,2027,2152070,first_name,use_nickname,0.5676757726282138
taxes_1040,KS,2028,2192859,first_name,use_nickname,0.5653500749478193
taxes_1040,KS,2029,2233477,first_name,use_nickname,0.5628958793844754
taxes_1040,KS,2030,2273508,first_name,use_nickname,0.5607444530654829
taxes_1040,KS,2031,2313794,first_name,use_nickname,0.558646102462017
taxes_1040,KS,2032,2348793,first_name,use_nickname,0.5567540434597685
taxes_1040,KS,2033,2385548,first_name,use_nickname,0.5542764178293624
taxes_1040,KS,2034,2425613,first_name,use_nickname,0.5521536205487025
taxes_1040,KS,2035,2461386,first_name,use_nickname,0.5500510687880731
taxes_1040,KS,2036,2498516,first_name,use_nickname,0.5478199859436561
taxes_1040,KS,2037,2534390,first_name,use_nickname,0.5457435517027766
taxes_1040,KS,2038,2568817,first_name,use_nickname,0.5438783689145626
taxes_1040,KS,2039,2605880,first_name,use_nickname,0.5415283896418868
taxes_1040,KS,2040,2639348,first_name,use_nickname,0.5395374160588146
taxes_1040,KY,2018,2701508,first_name,use_nickname,0.5891420643581289
taxes_1040,KY,2019,2787878,first_name,use_nickname,0.5874586334122225
taxes_1040,KY,2020,2875510,first_name,use_nickname,0.5854025894536969
taxes_1040,KY,2021,2956101,first_name,use_nickname,0.5832358231332421
taxes_1040,KY,2022,3034202,first_name,use_nickname,0.5813838366727067
taxes_1040,KY,2023,3113722,first_name,use_nickname,0.5789588794375349
taxes_1040,KY,2024,3186472,first_name,use_nickname,0.5768194416897434
taxes_1040,KY,2025,3263651,first_name,use_nickname,0.5741410463312406
taxes_1040,KY,2026,3333604,first_name,use_nickname,0.5720586488377144
taxes_1040,KY,2027,3402902,first_name,use_nickname,0.5695597463576677
taxes_1040,KY,2028,3465160,first_name,use_nickname,0.5671276362419051
taxes_1040,KY,2029,3530637,first_name,use_nickname,0.5648119588618145
taxes_1040,KY,2030,3593478,first_name,use_nickname,0.5626039730867978
taxes_1040,KY,2031,3658829,first_name,use_nickname,0.5603202554697145
taxes_1040,KY,2032,3722107,first_name,use_nickname,0.5577854156261494
taxes_1040,KY,2033,3781567,first_name,use_nickname,0.5557190974006279
taxes_1040,KY,2034,3841462,first_name,use_nickname,0.5535605975016803
taxes_1040,KY,2035,3900894,first_name,use_nickname,0.5511600674101885
taxes_1040,KY,2036,3960700,first_name,use_nickname,0.5491218723962936
taxes_1040,KY,2037,4018458,first_name,use_nickname,0.5464421925026963
taxes_1040,KY,2038,4076135,first_name,use_nickname,0.5445550748441845
taxes_1040,KY,2039,4133781,first_name,use_nickname,0.5424878579682861
taxes_1040,KY,2040,4192016,first_name,use_nickname,0.5404683569910038
taxes_1040,LA,2018,2687732,first_name,use_nickname,0.5895878011646994
taxes_1040,LA,2019,2768100,first_name,use_nickname,0.5879112026299628
taxes_1040,LA,2020,2847744,first_name,use_nickname,0.585840932330996
taxes_1040,LA,2021,2923969,first_name,use_nickname,0.5834589901602923
